title,video_id,url,description,duration,view_count,upload_date
He is Risen & So are YOU,fCVvARrJ1h4,https://www.youtube.com/watch?v=fCVvARrJ1h4,"Please click on link below to view PDF of todays message
https://drive.google.com/file/d/1grlWwNYZzU1846MdpJ54UhgwEISsEmZQ/view?usp=sharing

Find/write to us on FB @belovedsonofgod",PT58M26S,503,04-05-21
True love - Love in Spirit & in Truth,fXeFXzKBA4g,https://www.youtube.com/watch?v=fXeFXzKBA4g,"Please click on link below to view PDF for todays message
https://drive.google.com/file/d/1L7I_hD04140Mc1cJrlrmPSjtFPtcCKsG/view?usp=sharing",PT1H24M7S,468,03-29-21
Sons live by Faith not by Feelings,iGIavicUIQQ,https://www.youtube.com/watch?v=iGIavicUIQQ,Episode: Sons live by Faith not by Feelings,PT1H16M27S,759,03-25-21
The Work of the Holy Spirit in you,D6T264OftqM,https://www.youtube.com/watch?v=D6T264OftqM,"Please click on the link below to view todays scripture verses
https://drive.google.com/file/d/1PPhQx-bvHcknnFAUAKyfTvEHjjAoKslC/view?usp=sharing",PT1H14M15S,601,03-21-21
What is Sonship,-6qXaCZZbHw,https://www.youtube.com/watch?v=-6qXaCZZbHw,"Please click on the link below to view the scripture verses for todays message
https://drive.google.com/file/d/1lHclOScqVQB11kr79OrO8yz5hxqFFL5D/view?usp=sharing

 If you are blessed by our ministry write to us. Follow us on Facebook @belovedsonsofgod",PT1H16M59S,6432,03-14-21
Sit at my Right Hand till I make your enemies your footstool,3Tk1vQ_H-DM,https://www.youtube.com/watch?v=3Tk1vQ_H-DM,Episode: Sit at my Right Hand till I make your enemies your footstool,PT51M55S,745,03-10-21
Take NO Thought - Sons are led Part 2,55hN365q3x4,https://www.youtube.com/watch?v=55hN365q3x4,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/1G0AvR_aCCBP9D6EG-Qw3q7x4Lk6YWE1K/view?usp=sharing

We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT58M51S,1002,03-09-21
Death has no power over you,EoZs1s9ptlE,https://www.youtube.com/watch?v=EoZs1s9ptlE,"Please click on the link below to view PDF of todays message.

https://drive.google.com/file/d/1nC1aQxPjtgocq2ofGi_4DtLo3pEEzEGY/view?usp=sharing


We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT1H6M23S,940,02-28-21
My 20 year Journey with Jesus to Beloved,Ofwtoi3QgaU,https://www.youtube.com/watch?v=Ofwtoi3QgaU,Episode: My 20 year Journey with Jesus to Beloved,PT1H10M31S,1600,02-24-21
Building on the Rock vs the Sand - Right Foundation,UYTv8ErxVXs,https://www.youtube.com/watch?v=UYTv8ErxVXs,Episode: Building on the Rock vs the Sand - Right Foundation,PT58M34S,409,02-22-21
Valentin Seicianu -Journey in Christ Life Testimony,78OAEGnoH7M,https://www.youtube.com/watch?v=78OAEGnoH7M,"For more messages from Valentin, please visit www.celebrationcity.net 
You may also subscribe to Val's youtube channel on the link below
https://www.youtube.com/channel/UCnBHqt7ZsoamELUXHTW459Q",PT19M56S,160,02-22-21
Habitation,_CR177eNXzU,https://www.youtube.com/watch?v=_CR177eNXzU,"For more messages from Valentin Seicianu please visit www.celebrationcity.net &

You may also subscribe to Val's youtube channel on the link below
https://www.youtube.com/channel/UCnBHqt7ZsoamELUXHTW459Q",PT56M52S,294,02-21-21
POWER OF PRAYING IN TONGUES,HhcOl4EnWJU,https://www.youtube.com/watch?v=HhcOl4EnWJU,Episode: POWER OF PRAYING IN TONGUES,PT1H30M57S,674,02-15-21
All PROMISES ARE YES & AMEN IN HIM,dSBIVgxjmFk,https://www.youtube.com/watch?v=dSBIVgxjmFk,Episode: All PROMISES ARE YES & AMEN IN HIM,PT1H14M28S,437,02-15-21
ABIDING IN FIRST LOVE - PART 2,vGRGQGWGaIo,https://www.youtube.com/watch?v=vGRGQGWGaIo,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/16S6fzMqB8lyALUd4lnHxp3n6ldHuForP/view?usp=sharing

We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT1H50M18S,351,02-15-21
ABIDING IN FIRST LOVE - PART 1,blgxo9zNpLs,https://www.youtube.com/watch?v=blgxo9zNpLs,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/1aUVblYtHHb_T8yo-tAgCF6hXlnoX_Zr8/view?usp=sharing

We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT1H56M42S,408,02-15-21
Be single minded about who you are,NI4YJzNa0os,https://www.youtube.com/watch?v=NI4YJzNa0os,"We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT42M34S,819,02-15-21
The Solution to every problem is YOU,DJ8TxZ35XOw,https://www.youtube.com/watch?v=DJ8TxZ35XOw,https://drive.google.com/file/d/16oL9xFq4uOXr3YTy0LK-DR04ofDcVcNW/view?usp=sharing,PT1H2M36S,1992,02-15-21
AWARENESS,Fhgd4idGbBE,https://www.youtube.com/watch?v=Fhgd4idGbBE,"Please click on link below to view PDF file of todays scripture verses
https://drive.google.com/file/d/1Dr_h_jzLdzXhk2pjmIQm2p22WtAElv2d/view?usp=sharing",PT1H14M28S,850,02-07-21
What is Sin Youre not a sinner but a Son,W63X74CKeiY,https://www.youtube.com/watch?v=W63X74CKeiY,"Please click on link below to view PDF file of todays scripture verses
https://drive.google.com/file/d/1yE1zfuKpr3l93LIwhMOaeTGlgQv3fvzV/view?usp=sharing",PT1H20M2S,818,01-31-21
You get your identity from your Spirit not your flesh,QHRT8WVF_vc,https://www.youtube.com/watch?v=QHRT8WVF_vc,"Please click on link below to view todays scripture verses 
https://drive.google.com/file/d/1nAJVNvQLNwrtD8_DlZcCPkvtNGCE_fSm/view?usp=sharing",PT1H9M16S,494,01-27-21
The Book of Job - Jesus Blood is greater than your fears REST,8pX07mBcSgE,https://www.youtube.com/watch?v=8pX07mBcSgE,"Please click on link below to view the PDF of todays scripture verses
https://drive.google.com/file/d/1LH-OQmGCmgi4InZQzPfdorq1ZUjyk588/view?usp=sharing",PT1H10M11S,611,01-24-21
INCREASE - MICHAEL SHATTUCK,FUJsp5rPfcU,https://www.youtube.com/watch?v=FUJsp5rPfcU,"For more messages from Michael, please visit www.celebrationcity.net",PT51M47S,252,01-21-21
What is Ministry Fulfilling your own calling,-rYotODBV-I,https://www.youtube.com/watch?v=-rYotODBV-I,https://drive.google.com/file/d/1dr_jOuP9SHahoibSRR8BBf7LK1SkL5Eg/view?usp=sharing,PT59M4S,195,01-21-21
The Spirit of Wisdom,RPMO0ZZdhM8,https://www.youtube.com/watch?v=RPMO0ZZdhM8,Episode: The Spirit of Wisdom,PT1H10M57S,303,01-14-21
What is Baptism Water & Spirit,yaXIF_a2EhM,https://www.youtube.com/watch?v=yaXIF_a2EhM,"Please click on link below to view PDF file of todays scripture verses.
https://drive.google.com/file/d/1kwwhW5KkkOa8EOGy9p5uJ5tM4if_9Jjv/view?usp=sharing",PT1H23S,192,01-10-21
Spiritual Warfare LEARN TO REST,kGvB38KP3HA,https://www.youtube.com/watch?v=kGvB38KP3HA,"Please click on link below to view Scripture verses of todays message.
https://drive.google.com/file/d/1KhJ2xvMTpw8LjVtq-Ka7N-cYhL5NkaXH/view?usp=sharing",PT1H15M24S,463,01-06-21
CommUnion Part 2,OKYsAZTwO-A,https://www.youtube.com/watch?v=OKYsAZTwO-A,"Please click on link below to view Scripture verses of todays message 
https://drive.google.com/file/d/1kbu-KiWe4t15yHS1cdANPLP8byC2MWDK/view?usp=sharing",PT1H4M15S,231,12-21-20
READING & UNDERSTANDING THE BIBLE CORRECTLY,HlvXk2qy0OI,https://www.youtube.com/watch?v=HlvXk2qy0OI,"In this message we look the 2 Covenants in the Bible, who it was written to, the context of the times and why its important today for you to read,  understand  & see the word , in your new blood bought position as.. a son of God , if you want to reign over your circumstances, over sickness, sin & death.",PT1H35M28S,606,12-17-20
CommUnion Part 1,CeZaFQn-yXQ,https://www.youtube.com/watch?v=CeZaFQn-yXQ,"Walk in His Health as you learn to rightly discern the Lords body partaking His communion. Lets Go deep in understanding the truths about His Communion (Common Union) with us.
Please click on link below to view PDF files of todays scripture verses
https://drive.google.com/file/d/1B9nNWHXhsAaPzopAqhwGL_IlwUZQH0IC/view?usp=sharing",PT1H15M56S,385,12-17-20
THE WORD BECAME FLESH,pp1MgbJIATA,https://www.youtube.com/watch?v=pp1MgbJIATA,"Please click on link below to view PDF file of todays scripture verses.
https://drive.google.com/file/d/1X-dG7Kzqg7VDGM7eFnfprJ_qMFS2Jrps/view?usp=sharing",PT1H20M14S,408,12-10-20
HOW CAN I STOP WORRYING,xFQ9afnvfUg,https://www.youtube.com/watch?v=xFQ9afnvfUg,"Please click on link below, to view todays scripture verses 
https://drive.google.com/file/d/1Os0XDLIG8HCQ98fnjbylkDYtIfkIzLlg/view?usp=sharing",PT1H34M58S,696,12-09-20
How to share the gospel - Bringing others sons into glory,_TGUH6KvH2k,https://www.youtube.com/watch?v=_TGUH6KvH2k,"When you see the cross , what do you see? Do you see Jesus dying for your sins , Do you see it as a way to heaven out of hell ? While it may be all of these, the truth is the gospel is about a Father waiting for his lost sons to come back home to Him and The Cross was the only way ,  as Adams sin brought about separation between God & Man. Jesus died on the cross to bring us into oneness with our Father. He's the WAY back home to LOVE, Back to your Heavenly Father. 
Go About Revealing the Father in You to others❤️",PT1H12M43S,444,12-07-20
Praying as a son - PART 2,yjqmzxV6SVo,https://www.youtube.com/watch?v=yjqmzxV6SVo,"In this message I talk about when prayer becomes a dead work of traditions and ineffective. A Son is Awake & alive and so is His prayer Alive & Effective! 

Please click on link below, to view scripture verses of todays message.
https://drive.google.com/file/d/1V8ZyiB-TxmWYH0KA6RgHb8CpfnhW7tOc/view?usp=sharing",PT1H45M5S,1377,11-30-20
Praying as a son Part 1,JIDCGzo6-gc,https://www.youtube.com/watch?v=JIDCGzo6-gc,"In this message I talk about when prayer becomes a dead work of traditions and ineffective. A Son is Awake & alive and so is His prayer Alive & Effective! 

Please click on link below, to view scripture verses from todays message
https://drive.google.com/file/d/1PfSQUzqEVf1CQX88Ibv4faC5YaEOykRJ/view?usp=sharing",PT1H35M19S,1865,11-30-20
FAITH - Michael Shattuck,mHbBOJxqZ3Y,https://www.youtube.com/watch?v=mHbBOJxqZ3Y,For more resources from Michael Shattuck please visit www.celebrationcity.net,PT59M13S,296,11-30-20
HOW TO HEAR THE FATHERS VOICE - PART 2,bkfJiPizoDA,https://www.youtube.com/watch?v=bkfJiPizoDA,"Please click on link below, to view scripture verses of todays message
https://drive.google.com/file/d/1oeQJDzps00Yc_O3q1G554QKhXEvfq0Co/view?usp=sharing",PT1H28M48S,604,11-30-20
Sons dont accuse our own brethren,pVbBG2gyDpY,https://www.youtube.com/watch?v=pVbBG2gyDpY,"Please click on the link below to view PDF of  scriptures verses of todays message.
https://drive.google.com/file/d/1pXnOxpRWGuHl6qu8OGCngtXn1FDi7yUE/view?usp=sharing",PT1H16M24S,224,11-24-20
What is Wilderness The Fruit of Wilderness,KB85vtTWCho,https://www.youtube.com/watch?v=KB85vtTWCho,"Please click on link below to access PDF of todays scripture verses
https://drive.google.com/file/d/1H3stRzAUC1MvR4pVpMMn9EP7IVeaqcJs/view?usp=sharing",PT1H16M40S,329,11-18-20
Fasting in the New Covenant Part 2,QX8d5PgU9mc,https://www.youtube.com/watch?v=QX8d5PgU9mc,"Please click on link below to view PDF of todays Scripture verses. 
https://drive.google.com/file/d/1tv9lasdxxgDBjbzMM4Z8_sHZrH2JhYz2/view?usp=sharing",PT38M59S,306,11-16-20
Fasting in the New Covenant Part 1,zXFwXa1T7g0,https://www.youtube.com/watch?v=zXFwXa1T7g0,"Please click on link below to view PDF of todays Scripture verses. 
https://drive.google.com/file/d/1tv9lasdxxgDBjbzMM4Z8_sHZrH2JhYz2/view?usp=sharing",PT21M30S,359,11-16-20
The Power of Praying in Tongues - Michael Shattuck,RR-nnw2jxzg,https://www.youtube.com/watch?v=RR-nnw2jxzg,"For more resources from Michael Shattuck, please visit www.celebrationcity.net",PT41M31S,386,11-16-20
Works of Righteousness Part 4,op8XaHIbNpA,https://www.youtube.com/watch?v=op8XaHIbNpA,"Please click on link below to access PDF file of Scripture Verses/Notes of todays message.
https://drive.google.com/file/d/1ffXYWLubHOQ2QeQl8YVcccyvt55dNItk/view?usp=sharing",PT27M6S,534,10-31-20
Works of Righteousness Part 3,YHCrPmBjvMU,https://www.youtube.com/watch?v=YHCrPmBjvMU,"Please click on link below to access PDF file of Scripture Verses/Notes of todays message.
https://drive.google.com/file/d/1ffXYWLubHOQ2QeQl8YVcccyvt55dNItk/view?usp=sharing",PT1H23M18S,763,10-31-20
You are the Righteousness of God in Christ Part 2,OpneDPMoPuc,https://www.youtube.com/watch?v=OpneDPMoPuc,"Please click on link below to access PDF file of Scripture verses/notes in todays  message.
https://drive.google.com/file/d/1ffXYWLubHOQ2QeQl8YVcccyvt55dNItk/view?usp=sharing",PT1H14M20S,1624,10-31-20
You are the Righteousness of God in Christ Part 1,qyazZd7G3nM,https://www.youtube.com/watch?v=qyazZd7G3nM,"Please click on link below to access PDF file of scripture verses/notes in todays message.
https://drive.google.com/file/d/1ffXYWLubHOQ2QeQl8YVcccyvt55dNItk/view?usp=sharing",PT1H20M1S,3185,10-31-20
Want a Good Report Part 2,Pb_ilF9IIPA,https://www.youtube.com/watch?v=Pb_ilF9IIPA,"Please click on link below to view PDF of Scripture Refs./Notes for todays message.
https://drive.google.com/file/d/1JasxIxEcUtS0nyhnn3DHLKbx1UCuLLK8/view?usp=sharing",PT1H23M19S,744,10-11-20
Want a Good Report Part 1,DKf12Pg7tmU,https://www.youtube.com/watch?v=DKf12Pg7tmU,"Please click on the link below to view PDF of Ref. Scriptures/Notes for todays message.
https://drive.google.com/file/d/1JasxIxEcUtS0nyhnn3DHLKbx1UCuLLK8/view?usp=sharing",PT56M54S,540,10-11-20
You are a Partaker of His Divine Nature,ewg8_mY-FHI,https://www.youtube.com/watch?v=ewg8_mY-FHI,"Please click on the link below to view PDF of Scripture verses / References for Todays Message.
https://drive.google.com/file/d/1Yx_pE7X0kBgIYXtefX7_qVvdKPgZP3z_/view?usp=sharing",PT1H14M52S,583,10-05-20
Living as a son Part 4 By Michael Shattuck,PKvJAfPrNl0,https://www.youtube.com/watch?v=PKvJAfPrNl0,For more resources from Michael Shattuck please visit www.celebrationcity.net,PT55M57S,351,10-05-20
Living as a son Part 3 By Michael Shattuck,LJH9jmKSUcU,https://www.youtube.com/watch?v=LJH9jmKSUcU,For more resources from Michael Shattuck visit www.celebrationcity.net,PT44M25S,394,09-30-20
Living as a son Part 2 By Michael Shattuck,gTne3mPxUyE,https://www.youtube.com/watch?v=gTne3mPxUyE,For more resources from Michael Shattuck visit www.celebrationcity.net,PT1H6M58S,486,09-28-20
Living as a son Part 1 By Michael Shattuck,7M8wT8PFsPg,https://www.youtube.com/watch?v=7M8wT8PFsPg,For more resources from Michael Shattuck visit www.celebrationcity.net,PT1H9M50S,875,09-23-20
One Heart His Heart,mF-MSqbbrtU,https://www.youtube.com/watch?v=mF-MSqbbrtU,"Please click on link to access PDF of Todays Scripture Verses. https://drive.google.com/file/d/1Xgr8qbgEkv_6DLSw-1xqoP44ZS5RHmyW/view?usp=sharing

In the above message I share about in Ezekiel Chapters 36 & 11 where God tells us He’s given us a New Heart & One Heart with Him. In Hebrew the Word One heart is translated as a United heart  or A Single Heart  meaning and undivided heart. 
The Bible says He who is joined to the lord of One Spirit with Him ... ( In Greek it is translated as One Man with Him ) 
It’s all Christ in You ! *You have a united heart with your Father ❤️ and you can trust your heart *. 

Believe and begin from a place of unity and not separation in your mind, and when you believe you are united and one with him , all things you ‘do’ will reflect that unity.  

As He is So are YOU in this world 

You are Just like your Father , You have His Heart ❤️",PT46M37S,828,09-13-20
You are The Head,tNw7SCSn46Q,https://www.youtube.com/watch?v=tNw7SCSn46Q,"https://drive.google.com/file/d/1ch0Y9Ibr0ualfEMsjuKYxW1RbPBL9kjg/view?usp=sharing

In this message, I share about the Identity of a son of God as being the Head. When you understand in the natural how the Head governs all the functions of the human body, you will then be able to perceive the weight of what Christ did on the cross, and when the Father calls you/us One with the Head/Christ. Christ/You are the Head of all principality/rule & power/authority. Col 2:10",PT1H23M32S,528,09-09-20
Forgive to Inherit Your past doesnt define your future,6VlZIFvIrdI,https://www.youtube.com/watch?v=6VlZIFvIrdI,"https://drive.google.com/file/d/1OyMYddd90tFMD1EAXCWktFa7IMq7I-Of/view?usp=sharing

In this message I share about Forgiveness as the true Identity of a Son and the inheritance that comes with it. Choosing to Let go of experiences in your life that do not align themselves with the word of God and His true nature...choosing to believe again and hold on to what the Father says about you apart from the picture those experiences may have painted in your heart & mind.  When you let go and do not allow those situations and experiences to pollute the way you see your Father, When you choose to stand on His word/ promise and believe again just because your Father says so! ...You Step into your Inheritance ! 

""Your Sins and Your lawless deeds I will remember no more"" Hebrew 10:17...Just the way our Heavenly Father doesn't remember and see us through our sins/ experiences , neither should you! 
Righteousness inherits all blessings !",PT1H13M9S,926,09-09-20
YOU ARE NOT AN ORPHAN BUT A FATHERED SON,zYInIvf-BQw,https://www.youtube.com/watch?v=zYInIvf-BQw,"Please use below link to view pdf for Notes/Scriptures of the message.
https://drive.google.com/file/d/10bA4D7DGEx7QWL5VAuk3ta8lQlCAsEvA/view?usp=sharing",PT1H9M53S,856,09-04-20
I AM RESURRECTION & LIFE - PART 2,OK9XrM9zd1A,https://www.youtube.com/watch?v=OK9XrM9zd1A,"Please click on link below for notes/verses for this message.
https://drive.google.com/file/d/1ksat3iqzqgVhVIphu1bfZCEUsUAVzW9W/view?usp=sharing

In this message I share about two realms. The Realm of the Tree of the Knowledge of Good & Evil & The Realm of the Tree of Life also referred to as The Realm of the Day/Light & the Realm of Night/Darkness. When Adam sinned he fell into another realm, but through the work of Christ on the cross, when you believed in Jesus, the Father delivered you out of the realm of darkness back into The Realm of His Son/Light. You are now called the son of the light. In this world(realm) but not of the world(realm) - John 17:16",PT1H11M51S,522,08-30-20
I AM THE RESURRECTION & I AM THE LIFE - PART 1,od6ELcwqFqI,https://www.youtube.com/watch?v=od6ELcwqFqI,"Please click on link below for notes/verses for this message.
https://drive.google.com/file/d/1ksat3iqzqgVhVIphu1bfZCEUsUAVzW9W/view?usp=sharing

In this message I share about two realms. The Realm of the Tree of the Knowledge of Good & Evil & The Realm of the Tree of Life also referred to as The Realm of the Day/Light & the Realm of Night/Darkness. When Adam sinned he fell into another realm, but through the work of Christ on the cross, when you believed in Jesus, the Father delivered you out of the realm of darkness back into The Realm of His Son/Light. You are now called the son of the light. In this world(realm) but not of the world(realm) - John 17:16",PT1H45M25S,824,08-30-20
The Living Kingdom - Michael Shattuck,LkL-Z7EFXns,https://www.youtube.com/watch?v=LkL-Z7EFXns,"In this message, be blessed and increased in your soul (mind)
as Michael shares about the Living Kingdom of God. Everything in our Fathers Kingdom is Alive and our Father has a relationship with everyone in His Kingdom. Just like our Father, we as sons are learning to engage in that same relationship with everyone in the kingdom. For more messages & study resources by Michael Shattuck please visit www.celebrationcity.net",PT53M43S,282,08-30-20
A son is a Priest & King Part 2,jQcuoCGPS6w,https://www.youtube.com/watch?v=jQcuoCGPS6w,"Please refer to link below for Images & Verses used in the message. 
https://drive.google.com/file/d/15BPHtUUrcmVHtLnfywsQQOfqyor2zoLT/view?usp=sharing

In this Message, you will get a deeper understanding of the role of a son of God as a Priest & a King in His fathers Kingdom.",PT1H47M44S,573,08-30-20
The Seed & The Trial - Why do I go through trials,7aqEZbS1obY,https://www.youtube.com/watch?v=7aqEZbS1obY,"Please use link below to refer to Scripture Verses/ Notes for above message.
https://drive.google.com/file/d/18gFigqat57Y-j2rEFOISBicfey10kln0/view?usp=sharing


In this message, I share about a vision God gave me recently as I was sharing on the series of ‘ Incorruptible seed’ ( Avaiable on YouTube ) In the Vision I saw a farm land set on gentle fire, the purpose was to take out the weeds growing in them. 

Before the seeds are sown and the land is tilled , the farmers burn the land to take out the weeds so that it produces rich soil to yield a rich harvest ( 100 fold). The Bible tells us to “Rejoice in Trials”, as you hear this message you will get a fresh revelation of Gods love for you through your trial and the end result that it produces in you. 

Even though God doesn’t send trials our way , if we co-labour with Him , He can use the trial for our benefit. The only reason a son goes through a trial is because he doesn’t yet see himself as a son in that area and even as you allow yourself to be trained in the process during the trial through His word , you come out victorious👑 You become a partaker of His Divine nature.",PT1H23M34S,556,08-23-20
BORN OF THE INCORRUPTIBLE SEED - PART 2,AsxgVZ05fac,https://www.youtube.com/watch?v=AsxgVZ05fac,"Please use link below to refer to Notes/Scripture Ref. For the above Message. 
https://drive.google.com/file/d/1lWFPf_1iA2I88QTcnBWdfEs7uG39SMYc/view?usp=sharing",PT1H33M28S,411,08-19-20
I AM -,lVKa5gfzW44,https://www.youtube.com/watch?v=lVKa5gfzW44,"Please use the link below to refer to Notes/Scripture References for Todays Message. 
https://drive.google.com/file/d/1POYpL1gREKo5HA2NbqYp6EupNusHfrXn/view?usp=sharing

In This Series of our Identity as Sons on God...I share on the identity of ""I AM"". In Part 3, I summarise  Part 1 & Part 2. We go over a few scriptures of our oneness with Jesus and our new identity as sons of God. ""

Jesus prayed in John 17: 20 (NKJV) “I do not pray for these alone, but also for those who will believe in Me through their word; 21 that they all may be one, as You, Father, are in Me, and I in You; that they also may be one in Us, that the world may believe that You sent Me. 22 And the glory which You gave Me I have given them, that they may be one just as We are one: 23 I in them, and You in Me; that they may be made perfect in one, and that the world may know that You have sent Me, and have loved them as You have loved Me.",PT1H19M26S,671,08-11-20
I AM -,YXaJBUowHBs,https://www.youtube.com/watch?v=YXaJBUowHBs,"Please use the link below to refer to Notes/Scripture References for Todays Message. 
https://drive.google.com/file/d/1Gc2CBajRGMLvt-U6OZIQyxAiF8qrkjBP/view?usp=sharing

In This Series of our Identity as Sons on God...I share on the identity of ""I AM"". In Part 2, we read through Romans 4 to Romans 8 (TPT ). We see how the Bible tells us that our New Identity as a son of God, does not come through the dictates of the Flesh but through the Word of His Finished work alone. 

Jesus was condemned in the Flesh, to make us free from the law of sin and death. Our New Identity comes from (His Spirit/Word), we now live in the law of life. We are 'Not to be led/dominated by the Flesh' (Works & the 5 sense realm of the world we live in). When we learn to do that, we can reign in life over every circumstance.
 
"" For if by the one mans offense death reigned through the one, much more those who receive the abundance of grace & the Gift of Righteousness will reign in life through the one Jesus Christ"" Romans 5:17",PT1H32M28S,949,08-11-20
I AM,SutTY5CbrAQ,https://www.youtube.com/watch?v=SutTY5CbrAQ,"Please use the link below to refer to Notes/Scripture References for Todays Message. 
https://drive.google.com/file/d/1caU32EOvEJBcgdLFDojVMWkCjOrEnj1u/view?usp=sharing

In This Series of our Identity as Sons on God...I share on the identity of ""I AM"". In Part 1, we look at the meaning of ""I AM"" and dive into a deeper understanding of our "" Oneness"" with Jesus ...""Two Becoming One"".",PT1H30M1S,1422,08-11-20
BE UNTOUCHABLE - PART 2,tkQLjDTnWuU,https://www.youtube.com/watch?v=tkQLjDTnWuU,"Please use below link to get Ref. Scripture Notes for This Message.

https://drive.google.com/file/d/1V0ZeXdzQaqhUNPren9VncHBNRtvCPngU/view?usp=sharing

Hey All, Hope this video blesses you . Sharing my own journey of victory over different lying sicknesses that came my way in 2009 to 2012, some incurable and by simply submitting to the Holy Spirit and co-labouring with Him through my own personal relationship with Jesus, I overcame and began to walk in Divine Health since then, sickness free.

I talk about 3 simple truths the Holy Spirit showed me and I call it 'CTS' ..
*Cast Your Cares
*Take No Thought
*Speak who you are

And you can only do all of the above effortelessly when you know you are Fathered & Loved. You are His Beloved ❤️

Follow us on Facebook @belovedsonsofgod
E: Belovedonlinesermons@gmail.com",PT1H39M35S,2086,07-22-20
BE UNTOUCHABLE - PART 1,ElB9dPzjBm0,https://www.youtube.com/watch?v=ElB9dPzjBm0,"Please use below link to get Ref. Scripture Notes for This Message.

https://drive.google.com/file/d/1V0ZeXdzQaqhUNPren9VncHBNRtvCPngU/view?usp=sharing

Hey All, Hope this video blesses you . Sharing my own journey of victory over different lying sicknesses that came my way in 2009 to 2012, some incurable and by simply submitting to the Holy Spirit and co-labouring with Him through my own personal relationship with Jesus, I overcame and began to walk in Divine Health since then, sickness free.

I talk about 3 simple truths the Holy Spirit showed me and I call it 'CTS' ..
*Cast Your Cares
*Take No Thought
*Speak who you are

And you can only do all of the above effortelessly when you know you are Fathered & Loved. You are His Beloved ❤️

Follow us on Facebook @belovedsonsofgod
E: Belovedonlinesermons@gmail.com",PT1H18M39S,2762,07-22-20
Former Atheist Encounters Jesus,nU0g3dxVV5E,https://www.youtube.com/watch?v=nU0g3dxVV5E,How an atheist encountered Jesus and experienced a radical change of life...,PT13M58S,4136,12-28-17
Priyas Supernatural Encounter with Jesus,KZt8Af81TMA,https://www.youtube.com/watch?v=KZt8Af81TMA,"Born in India, in a Hindu Family, Priya shares her journey that led her to a supernatural encounter with Jesus, that changed her life.

Follow us on Facebook at https://www.facebook.com/Belovedsonsofgod/",PT22M8S,40628,12-15-17
